swc,"http://data.semanticweb.org/ns/swc/ontology#"
botany,"http://purl.org/NET/biol/botany#"
earl,"http://www.w3.org/ns/earl#"
log,"http://www.w3.org/2000/10/swap/log#"
dv,"http://rdf.data-vocabulary.org/#"
ctag,"http://commontag.org/ns#"
fn,"http://www.w3.org/2005/xpath-functions#"
daia,"http://purl.org/ontology/daia/"
dcq,"http://purl.org/dc/qualifiers/1.0/"
co,"http://rhizomik.net/ontologies/copyrightonto.owl#"
musim,"http://purl.org/ontology/similarity/"
cld,"http://purl.org/cld/terms/"
biblio,"http://purl.org/net/biblio#"
osag,"http://www.ordnancesurvey.co.uk/ontology/AdministrativeGeography/v2.0/AdministrativeGeography.rdf#"
days,"http://ontologi.es/days#"
dir,"http://schemas.talis.com/2005/dir/schema#"
af,"http://purl.org/ontology/af/"
cal,"http://www.w3.org/2002/12/cal/ical#"
reco,"http://purl.org/reco#"
ome,"http://purl.org/ontomedia/core/expression#"
cs,"http://purl.org/vocab/changeset/schema#"
rev,"http://purl.org/stuff/rev#"
afn,"http://jena.hpl.hp.com/ARQ/function#"
xhv,"http://www.w3.org/1999/xhtml/vocab#"
ir,"http://www.ontologydesignpatterns.org/cp/owl/informationrealization.owl#"
xfn,"http://vocab.sindice.com/xfn#"
xs,"http://www.w3.org/2001/XMLSchema#"
sism,"http://purl.oclc.org/NET/sism/0.1/"
sr,"http://www.openrdf.org/config/repository/sail#"
cfp,"http://sw.deri.org/2005/08/conf/cfp.owl#"
cmp,"http://www.ontologydesignpatterns.org/cp/owl/componency.owl#"
memo,"http://ontologies.smile.deri.ie/2009/02/27/memo#"
rdfg,"http://www.w3.org/2004/03/trix/rdfg-1/"
mu,"http://www.kanzaki.com/ns/music#"
xf,"http://www.w3.org/2002/xforms/"
swanq,"http://purl.org/swan/1.2/qualifiers/"
rif,"http://www.w3.org/2007/rif#"
giving,"http://ontologi.es/giving#"
tzont,"http://www.w3.org/2006/timezone#"
ok,"http://okkam.org/terms#"
swande,"http://purl.org/swan/1.2/discourse-elements/"
math,"http://www.w3.org/2000/10/swap/math#"
dbr,"http://dbpedia.org/resource/"
owlim,"http://www.ontotext.com/trree/owlim#"
dcn,"http://www.w3.org/2007/uwa/context/deliverycontext.owl#"
lomvoc,"http://ltsc.ieee.org/rdf/lomv1p0/vocabulary#"
myspace,"http://purl.org/ontology/myspace#"
jdbc,"http://d2rq.org/terms/jdbc/"
dcat,"http://www.w3.org/ns/dcat#"
pc,"http://purl.org/procurement/public-contracts#"
con,"http://www.w3.org/2000/10/swap/pim/contact#"
oo,"http://purl.org/openorg/"
drugbank,"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/"
cert,"http://www.w3.org/ns/auth/cert#"
frbr,"http://purl.org/vocab/frbr/core#"
spacerel,"http://data.ordnancesurvey.co.uk/ontology/spatialrelations/"
vs,"http://www.w3.org/2003/06/sw-vocab-status/ns#"
ac,"http://umbel.org/umbel/ac/"
schema,"http://schema.org/"
sider,"http://www4.wiwiss.fu-berlin.de/sider/resource/sider/"
nfo,"http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#"
wn20schema,"http://www.w3.org/2006/03/wn/wn20/schema/"
movie,"http://data.linkedmdb.org/resource/movie/"
rsa,"http://www.w3.org/ns/auth/rsa#"
akts,"http://www.aktors.org/ontology/support#"
sioct,"http://rdfs.org/sioc/types#"
ov,"http://open.vocab.org/terms/"
rr,"http://www.w3.org/ns/r2rml#"
po,"http://purl.org/ontology/po/"
loc,"http://www.w3.org/2007/uwa/context/location.owl#"
prv,"http://purl.org/net/provenance/ns#"
acm,"http://www.rkbexplorer.com/ontologies/acm#"
uniprot,"http://purl.uniprot.org/core/"
time,"http://www.w3.org/2006/time#"
cnt,"http://www.w3.org/2011/content#"
pmlj,"http://inference-web.org/2.0/pml-justification.owl#"
ma,"http://www.w3.org/ns/ma-ont#"
swrl,"http://www.w3.org/2003/11/swrl#"
granatum,"http://chem.deri.ie/granatum/"
music,"http://musicontology.com/"
wo,"http://purl.org/ontology/wo/"
daml,"http://www.daml.org/2001/03/daml+oil#"
link,"http://www.w3.org/2006/link#"
db,"http://dbpedia.org/"
marcrel,"http://id.loc.gov/vocabulary/relators/"
test,"http://test2.example.com/"
pr,"http://purl.org/ontology/prv/core#"
tmo,"http://www.semanticdesktop.org/ontologies/2008/05/20/tmo#"
xtypes,"http://purl.org/xtypes/"
ore,"http://www.openarchives.org/ore/terms/"
abc,"http://www.metadata.net/harmony/ABCSchemaV5Commented.rdf#"
biocore,"http://bio2rdf.org/core#"
lode,"http://linkedevents.org/ontology/"
gn,"http://www.geonames.org/ontology#"
wdrs,"http://www.w3.org/2007/05/powder-s#"
acl,"http://www.w3.org/ns/auth/acl#"
taxo,"http://purl.org/rss/1.0/modules/taxonomy/"
dcam,"http://purl.org/dc/dcam/"
swrlb,"http://www.w3.org/2003/11/swrlb#"
wn,"http://xmlns.com/wordnet/1.6/"
oauth,"http://demiblog.org/vocab/oauth#"
scovo,"http://purl.org/NET/scovo#"
politico,"http://www.rdfabout.com/rdf/schema/politico/"
bio2rdf,"http://bio2rdf.org/"
zoology,"http://purl.org/NET/biol/zoology#"
mit,"http://purl.org/ontology/mo/mit#"
umbel,"http://umbel.org/umbel#"
compass,"http://purl.org/net/compass#"
chord,"http://purl.org/ontology/chord/"
omt,"http://purl.org/ontomedia/ext/common/trait#"
usgov,"http://www.rdfabout.com/rdf/schema/usgovt/"
irw,"http://www.ontologydesignpatterns.org/ont/web/irw.owl#"
sede,"http://eventography.org/sede/0.1/"
tl,"http://purl.org/NET/c4dm/timeline.owl#"
skosxl,"http://www.w3.org/2008/05/skos-xl#"
protege,"http://protege.stanford.edu/system#"
java,"http://www.w3.org/2007/uwa/context/java.owl#"
dbpediaowl,"http://dbpedia.org/ontology/"
nao,"http://www.semanticdesktop.org/ontologies/2007/08/15/nao#"
ya,"http://blogs.yandex.ru/schema/foaf/"
courseware,"http://courseware.rkbexplorer.com/ontologies/courseware#"
doc,"http://www.w3.org/2000/10/swap/pim/doc#"
nco,"http://www.semanticdesktop.org/ontologies/2007/03/22/nco#"
irrl,"http://www.ontologydesignpatterns.org/cp/owl/informationobjectsandrepresentationlanguages.owl#"
adms,"http://www.w3.org/ns/adms#"
whois,"http://www.kanzaki.com/ns/whois#"
user,"http://schemas.talis.com/2005/user/schema#"
exif,"http://www.w3.org/2003/12/exif/ns#"
fresnel,"http://www.w3.org/2004/09/fresnel#"
omb,"http://purl.org/ontomedia/ext/common/being#"
lfm,"http://purl.org/ontology/last-fm/"
lingvoj,"http://www.lingvoj.org/ontology#"
rep,"http://www.openrdf.org/config/repository#"
scot,"http://rdfs.org/scot/ns#"
lgd,"http://linkedgeodata.org/vocabulary#"
vote,"http://www.rdfabout.com/rdf/schema/vote/"
rnews,"http://iptc.org/std/rNews/2011-10-07#"
so,"http://purl.org/ontology/symbolic-music/"
ti,"http://www.ontologydesignpatterns.org/cp/owl/timeinterval.owl#"
acc,"http://purl.org/NET/acc#"
powder,"http://www.w3.org/2007/05/powder#"
audio,"http://purl.org/media/audio#"
geoes,"http://geo.linkeddata.es/ontology/"
iswc,"http://annotation.semanticweb.org/2004/iswc#"
nsogi,"http://prefix.cc/nsogi:"
spin,"http://spinrdf.org/spin#"
spl,"http://spinrdf.org/spl#"
resex,"http://resex.rkbexplorer.com/ontologies/resex#"
dctype,"http://purl.org/dc/dcmitype/"
bibtex,"http://purl.oclc.org/NET/nknouf/ns/bibtex#"
label,"http://purl.org/net/vocab/2004/03/label#"
rec,"http://purl.org/ontology/rec/core#"
atom,"http://www.w3.org/2005/Atom/"
lx,"http://purl.org/NET/lx#"
affy,"http://www.affymetrix.com/community/publications/affymetrix/tmsplice#"
biol,"http://purl.org/NET/biol/ns#"
nrl,"http://www.semanticdesktop.org/ontologies/2007/08/15/nrl#"
rei,"http://www.w3.org/2004/06/rei#"
os,"http://www.w3.org/2000/10/swap/os#"
unit,"http://qudt.org/vocab/unit#"
ne,"http://umbel.org/umbel/ne/"
sp,"http://spinrdf.org/sp#"
omp,"http://purl.org/ontomedia/ext/common/profession#"
moat,"http://moat-project.org/ns#"
atomix,"http://buzzword.org.uk/rdf/atomix#"
spc,"http://purl.org/ontomedia/core/space#"
fec,"http://www.rdfabout.com/rdf/schema/usfec/"
wordmap,"http://purl.org/net/ns/wordmap#"
pmlp,"http://inference-web.org/2.0/pml-provenance.owl#"
dailymed,"http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/"
meta,"http://www.openrdf.org/rdf/2009/metadata#"
lastfm,"http://purl.org/ontology/last-fm/"
imm,"http://schemas.microsoft.com/imm/"
code,"http://telegraphis.net/ontology/measurement/code#"
opm,"http://openprovenance.org/ontology#"
doclist,"http://www.junkwork.net/xml/DocumentList#"
doac,"http://ramonantonio.net/doac/0.1/#"
coref,"http://www.rkbexplorer.com/ontologies/coref#"
sail,"http://www.openrdf.org/config/sail#"
lotico,"http://www.lotico.com/resource/"
ncal,"http://www.semanticdesktop.org/ontologies/2007/04/02/ncal#"
xen,"http://buzzword.org.uk/rdf/xen#"
video,"http://purl.org/media/video#"
sit,"http://www.ontologydesignpatterns.org/cp/owl/situation.owl#"
ibis,"http://purl.org/ibis#"
kwijibo,"http://kwijibo.talis.com/"
contact,"http://www.w3.org/2000/10/swap/pim/contact#"
resist,"http://www.rkbexplorer.com/ontologies/resist#"
nexif,"http://www.semanticdesktop.org/ontologies/2007/05/10/nexif#"
hcterms,"http://purl.org/uF/hCard/terms/"
lang,"http://ontologi.es/lang/core#"
p3p,"http://www.w3.org/2002/01/p3prdfv1#"
crm,"http://www.cidoc-crm.org/cidoc-crm/"
ecs,"http://rdf.ecs.soton.ac.uk/ontology/ecs#"
prj,"http://purl.org/stuff/project/"
grddl,"http://www.w3.org/2003/g/data-view#"
h5,"http://buzzword.org.uk/rdf/h5#"
space,"http://purl.org/net/schemas/space/"
lifecycle,"http://purl.org/vocab/lifecycle/schema#"
nmo,"http://www.semanticdesktop.org/ontologies/2007/03/22/nmo#"
copyright,"http://rhizomik.net/ontologies/copyrightonto.owl#"
admingeo,"http://data.ordnancesurvey.co.uk/ontology/admingeo/"
kb,"http://deductions.sf.net/ontology/knowledge_base.owl#"
wgs84,"http://www.w3.org/2003/01/geo/wgs84_pos#"
hlisting,"http://sindice.com/hlisting/0.1/"
hard,"http://www.w3.org/2007/uwa/context/hardware.owl#"
eztag,"http://ontologies.ezweb.morfeo-project.org/eztag/ns#"
airport,"http://www.daml.org/2001/10/html/airport-ont#"
myspo,"http://purl.org/ontology/myspace#"
dcterm,"http://purl.org/dc/terms/"
eg,"http://eulergui.sourceforge.net/engine.owl#"
xhe,"http://buzzword.org.uk/rdf/xhtml-elements#"
formats,"http://www.w3.org/ns/formats/"
omc,"http://purl.org/ontomedia/ext/common/bestiary#"
lfn,"http://www.dotnetrdf.org/leviathan#"
osgb,"http://data.ordnancesurvey.co.uk/id/"
room,"http://vocab.deri.ie/rooms#"
go,"http://www.geneontology.org/go#"
bsbm,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/"
wnschema,"http://www.cogsci.princeton.edu/~wn/schema/"
sdl,"http://purl.org/vocab/riro/sdl#"
xro,"http://purl.org/xro/ns#"
meetup,"http://www.lotico.com/meetup/"
madsrdf,"http://www.loc.gov/mads/rdf/v1#"
phss,"http://ns.poundhill.com/phss/1.0/"
custom,"http://www.openrdf.org/config/sail/custom#"
sv,"http://schemas.talis.com/2005/service/schema#"
climb,"http://climb.dataincubator.org/vocabs/climb/"
c4n,"http://vocab.deri.ie/c4n#"
ddc,"http://purl.org/NET/decimalised#"
tags,"http://www.holygoat.co.uk/owl/redwood/0.1/tags/"
lom,"http://ltsc.ieee.org/rdf/lomv1p0/lom#"
resource,"http://purl.org/vocab/resourcelist/schema#"
wv,"http://vocab.org/waiver/terms/"
money,"http://purl.org/net/rdf-money/"
prism,"http://prismstandard.org/namespaces/basic/2.0/"
gd,"http://rdf.data-vocabulary.org/#"
ping,"http://purl.org/net/pingback/"
es,"http://eulersharp.sourceforge.net/2003/03swap/log-rules#"
net,"http://www.w3.org/2007/uwa/context/network.owl#"
sdmx,"http://purl.org/linked-data/sdmx#"
wdr,"http://www.w3.org/2007/05/powder#"
swanqs,"http://purl.org/swan/1.2/qualifiers/"
like,"http://ontologi.es/like#"
lv,"http://purl.org/lobid/lv#"
product,"http://purl.org/commerce/product#"
mysql,"http://web-semantics.org/ns/mysql/"
ptr,"http://www.w3.org/2009/pointers#"
gpt,"http://purl.org/vocab/riro/gpt#"
core,"http://vivoweb.org/ontology/core#"
dcmitype,"http://purl.org/dc/dcmitype/"
swandr,"http://purl.org/swan/1.2/discourse-relationships/"
smiley,"http://www.smileyontology.com/ns#"
sesame,"http://www.openrdf.org/schema/sesame#"
smf,"http://topbraid.org/sparqlmotionfunctions#"
ddl,"http://purl.org/vocab/riro/ddl#"
cycann,"http://sw.cyc.com/CycAnnotations_v1#"
meteo,"http://purl.org/ns/meteo#"
swp,"http://www.w3.org/2004/03/trix/swp-2/"
osoc,"http://web-semantics.org/ns/opensocial#"
sml,"http://topbraid.org/sparqlmotionlib#"
gold,"http://purl.org/linguistics/gold/"
rdfa,"http://www.w3.org/ns/rdfa#"
lt,"http://diplomski.nelakolundzija.org/LTontology.rdf#"
frbre,"http://purl.org/vocab/frbr/extended#"
dblp,"http://dblp.l3s.de/d2r/page/authors/"
qdoslf,"http://foaf.qdos.com/lastfm/schema/"
fed,"http://www.openrdf.org/config/sail/federation#"
sim,"http://purl.org/ontology/similarity/"
trackback,"http://madskills.com/public/xml/rss/module/trackback/"
omm,"http://purl.org/ontomedia/core/media#"
obj,"http://www.openrdf.org/rdf/2009/object#"
cco,"http://purl.org/ontology/cco/core#"
scv,"http://purl.org/NET/scovo#"
tdb,"http://jena.hpl.hp.com/2008/tdb#"
list,"http://www.w3.org/2000/10/swap/list#"
common,"http://www.w3.org/2007/uwa/context/common.owl#"
puc,"http://purl.org/NET/puc#"
pmt,"http://tipsy.googlecode.com/svn/trunk/vocab/pmt#"
ire,"http://www.ontologydesignpatterns.org/cpont/ire.owl#"
profiling,"http://ontologi.es/profiling#"
nid3,"http://www.semanticdesktop.org/ontologies/2007/05/10/nid3#"
gob,"http://purl.org/ontology/last-fm/"
pmlr,"http://inference-web.org/2.0/pml-relation.owl#"
dul,"http://www.loa-cnr.it/ontologies/DUL.owl#"
tripfs,"http://purl.org/tripfs/2010/02#"
voaf,"http://purl.org/vocommons/voaf#"
oat,"http://openlinksw.com/schemas/oat/"
b2bo,"http://purl.org/b2bo#"
am,"http://vocab.deri.ie/am#"
imreg,"http://www.w3.org/2004/02/image-regions#"
oc,"http://opencoinage.org/rdf/"
prissma,"http://ns.inria.fr/prissma/v1#"
bib,"http://zeitkunst.org/bibtex/0.1/bibtex.owl#"
dce,"http://purl.org/dc/elements/1.1/"
isbd,"http://iflastandards.info/ns/isbd/elements/"
push,"http://www.w3.org/2007/uwa/context/push.owl#"
string,"http://www.w3.org/2000/10/swap/string#"
tio,"http://purl.org/tio/ns#"
psych,"http://purl.org/vocab/psychometric-profile/"
swrcfe,"http://www.morelab.deusto.es/ontologies/swrcfe#"
soft,"http://www.w3.org/2007/uwa/context/software.owl#"
dummy,"http://hello.com/"
swanpav,"http://purl.org/swan/1.2/pav/"
opo,"http://online-presence.net/opo/ns#"
geographis,"http://telegraphis.net/ontology/geography/geography#"
swh,"http://plugin.org.uk/swh-plugins/"
okkam,"http://models.okkam.org/ENS-core-vocabulary#"
web,"http://www.w3.org/2007/uwa/context/web.owl#"
states,"http://www.w3.org/2005/07/aaa#"
aifb,"http://www.aifb.kit.edu/id/"
evset,"http://dsnotify.org/vocab/eventset/0.1/"
ezcontext,"http://ontologies.ezweb.morfeo-project.org/ezcontext/ns#"
xforms,"http://www.w3.org/2002/xforms/"
xl,"http://langegger.at/xlwrap/vocab#"
dady,"http://purl.org/NET/dady#"
awol,"http://bblfish.net/work/atom-owl/2006-06-06/#"
swanag,"http://purl.org/swan/1.2/agents/"
opensearch,"http://a9.com/-/spec/opensearch/1.1/"
crypto,"http://www.w3.org/2000/10/swap/crypto#"
plink,"http://buzzword.org.uk/rdf/personal-link-types#"
conv,"http://purl.org/twc/vocab/conversion/"
conserv,"http://conserv.deri.ie/ontology#"
swanco,"http://purl.org/swan/1.2/swan-commons/"
rooms,"http://vocab.deri.ie/rooms#"
mf,"http://www.w3.org/2001/sw/DataAccess/tests/test-manifest#"
play,"http://uriplay.org/spec/ontology/#"
coin,"http://purl.org/court/def/2009/coin#"
dbpp,"http://dbpedia.org/property/"
wisski,"http://wiss-ki.eu/"
sparql,"http://ontologi.es/sparql#"
ldap,"http://purl.org/net/ldap/"
urn,"http://fliqz.com/"
xhtmlvocab,"http://www.w3.org/1999/xhtml/vocab/"
wgs,"http://www.w3.org/2003/01/geo/wgs84_pos#"
ao,"http://purl.org/ontology/ao/core#"
pimo,"http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#"
timeline,"http://purl.org/NET/c4dm/timeline.owl#"
ttl,"http://www.w3.org/2008/turtle#"
dbprop,"http://dbpedia.org/property/"
ro,"http://purl.org/wf4ever/ro#"
ps,"https://w3id.org/payswarm#"
game,"http://data.totl.net/game/"
swivt,"http://semantic-mediawiki.org/swivt/1.0#"
wairole,"http://www.w3.org/2005/01/wai-rdf/GUIRoleTaxonomy#"
sm,"http://topbraid.org/sparqlmotion#"
oa,"http://www.w3.org/ns/oa#"
ct,"http://data.linkedct.org/resource/linkedct/"
isi,"http://purl.org/ontology/is/inst/"
lark1,"http://users.utcluj.ro/~raluca/ontology/Ontology1279614123500.owl#"
xesam,"http://freedesktop.org/standards/xesam/1.0/core#"
sawsdl,"http://www.w3.org/ns/sawsdl#"
evopat,"http://ns.aksw.org/Evolution/"
ref,"http://purl.org/vocab/relationship/"
txn,"http://lod.taxonconcept.org/ontology/txn.owl#"
uri,"http://purl.org/NET/uri#"
olo,"http://purl.org/ontology/olo/core#"
swanci,"http://purl.org/swan/1.2/citations/"
food,"http://purl.org/foodontology#"
opus,"http://lsdis.cs.uga.edu/projects/semdis/opus#"
freebase,"http://rdf.freebase.com/ns/"
isq,"http://purl.org/ontology/is/quality/"
anca,"http://users.utcluj.ro/~raluca/rdf_ontologies_ralu/ralu_modified_ontology_pizzas2_0#"
acco,"http://purl.org/acco/ns#"
sl,"http://www.semanlink.net/2001/00/semanlink-schema#"
geospecies,"http://rdf.geospecies.org/ont/geospecies#"
bookmark,"http://www.w3.org/2002/01/bookmark#"
ist,"http://purl.org/ontology/is/types/"
sport,"http://www.bbc.co.uk/ontologies/sport/"
remus,"http://www.semanticweb.org/ontologies/2010/6/Ontology1279614123500.owl#"
swid,"http://semanticweb.org/id/"
status,"http://ontologi.es/status#"
dayta,"http://dayta.me/resource#"
sysont,"http://ns.ontowiki.net/SysOnt/"
pgterms,"http://www.gutenberg.org/2009/pgterms/"
postcode,"http://data.ordnancesurvey.co.uk/id/postcodeunit/"
sec,"https://w3id.org/security#"
pdo,"http://ontologies.smile.deri.ie/pdo#"
rulz,"http://purl.org/NET/rulz#"
edm,"http://www.europeana.eu/schemas/edm/"
httph,"http://www.w3.org/2007/ont/httph#"
yoda,"http://purl.org/NET/yoda#"
act,"http://www.w3.org/2007/rif-builtin-action#"
cpv,"http://purl.org/weso/cpv/"
derecho,"http://purl.org/derecho#"
cito,"http://purl.org/spar/cito/"
site,"http://ns.ontowiki.net/SysOnt/Site/"
sioca,"http://rdfs.org/sioc/actions#"
oboro,"http://obofoundry.org/ro/ro.owl#"
prvtypes,"http://purl.org/net/provenance/types#"
linkedct,"http://data.linkedct.org/vocab/"
xbrli,"http://www.xbrl.org/2003/instance#"
prot,"http://www.proteinontology.info/po.owl#"
search,"http://sindice.com/vocab/search#"
wlp,"http://weblab-project.org/core/model/property/processing/"
opmv,"http://purl.org/net/opmv/ns#"
w3p,"http://prov4j.org/w3p/"
dnr,"http://www.dotnetrdf.org/configuration#"
gml,"http://www.opengis.net/ont/gml#"
nsa,"http://multimedialab.elis.ugent.be/organon/ontologies/ninsuna#"
pmlt,"http://inference-web.org/2.0/pml-trust.owl#"
drug,"http://www.agfa.com/w3c/2009/drugTherapy#"
ean,"http://openean.kaufkauf.net/id/"
muto,"http://purl.org/muto/core#"
agents,"http://eulersharp.sourceforge.net/2003/03swap/agent#"
lvont,"http://lexvo.org/ontology#"
wgspos,"http://www.w3.org/2003/01/geo/wgs84_pos#"
sio,"http://semanticscience.org/resource/"
loticoowl,"http://www.lotico.com/ontology/"
nt,"http://ns.inria.fr/nicetag/2010/09/09/voc#"
library,"http://purl.org/library/"
posh,"http://poshrdf.org/ns/posh/"
eu,"http://eulersharp.sourceforge.net/2003/03swap/log-rules#"
conversion,"http://purl.org/twc/vocab/conversion/"
organism,"http://eulersharp.sourceforge.net/2003/03swap/organism#"
tarot,"http://data.totl.net/tarot/card/"
is,"http://purl.org/ontology/is/core#"
pbo,"http://purl.org/ontology/pbo/core#"
session,"http://redfoot.net/2005/session#"
languages,"http://eulersharp.sourceforge.net/2003/03swap/languages#"
organiz,"http://eulersharp.sourceforge.net/2003/03swap/organization#"
gv,"http://rdf.data-vocabulary.org/#"
pobo,"http://purl.obolibrary.org/obo/"
fabio,"http://purl.org/spar/fabio/"
gridworks,"http://purl.org/net/opmv/types/gridworks#"
healthcare,"http://www.agfa.com/w3c/2009/healthCare#"
ufmedia,"http://purl.org/microformat/hmedia/"
biopax,"http://www.biopax.org/release/biopax-level3.owl#"
arch,"http://purl.org/archival/vocab/arch#"
sindice,"http://vocab.sindice.net/"
countries,"http://eulersharp.sourceforge.net/2003/03swap/countries#"
eprints,"http://eprints.org/ontology/"
lgdo,"http://linkedgeodata.org/ontology/"
muo,"http://purl.oclc.org/NET/muo/muo#"
rail,"http://ontologi.es/rail/vocab#"
r2r,"http://www4.wiwiss.fu-berlin.de/bizer/r2r/"
lp,"http://launchpad.net/rdf/launchpad#"
cos,"http://www.inria.fr/acacia/corese#"
ui,"http://www.w3.org/ns/ui#"
zbwext,"http://zbw.eu/namespaces/zbw-extensions/"
enc,"http://www.w3.org/2001/04/xmlenc#"
protons,"http://proton.semanticweb.org/2005/04/protons#"
address,"http://schemas.talis.com/2005/address/schema#"
gnd,"http://d-nb.info/gnd/"
nocal,"http://vocab.deri.ie/nocal#"
res,"http://www.w3.org/2005/sparql-results#"
dgfoaf,"http://west.uni-koblenz.de/ontologies/2010/07/dgfoaf.owl#"
human,"http://eulersharp.sourceforge.net/2003/03swap/human#"
ldp,"http://www.w3.org/ns/ldp#"
places,"http://purl.org/ontology/places#"
phil,"http://philosurfical.open.ac.uk/ontology/philosurfical.owl/"
xfnv,"http://vocab.sindice.com/xfn#"
geodata,"http://sws.geonames.org/"
agetec,"http://www.agetec.org/"
lemon,"http://lemon-model.net/lemon#"
govwild,"http://govwild.org/0.6/GWOntology.rdf/"
vsr,"http://purl.org/twc/vocab/vsr#"
webtlab,"http://webtlab.it.uc3m.es/"
bf,"http://bibframe.org/vocab/"
fab,"http://purl.org/fab/ns#"
odp,"http://ontologydesignpatterns.org/"
payment,"http://reference.data.gov.uk/def/payment#"
s4ac,"http://ns.inria.fr/s4ac/v2#"
opwn,"http://www.ontologyportal.org/WordNet.owl#"
wordnet,"http://purl.org/vocabularies/princeton/wordnet/schema#"
com,"http://purl.org/commerce#"
bioskos,"http://eulersharp.sourceforge.net/2003/03swap/bioSKOSSchemes#"
c4o,"http://purl.org/spar/c4o/"
cdm,"http://purl.org/twc/ontology/cdm.owl#"
interval,"http://reference.data.gov.uk/def/intervals/"
genab,"http://eulersharp.sourceforge.net/2003/03swap/genomeAbnormality#"
openlinks,"http://www.openlinksw.com/schemas/virtrdf#"
provenir,"http://knoesis.wright.edu/provenir/provenir.owl#"
dbnary,"http://kaiko.getalp.org/dbnary#"
linkedmdb,"http://data.linkedmdb.org/sparql/"
nif,"http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#"
ssn,"http://purl.oclc.org/NET/ssnx/ssn#"
events,"http://eulersharp.sourceforge.net/2003/03swap/event#"
quak,"http://dev.w3.org/cvsweb/2000/quacken/vocab#"
esd,"http://def.esd.org.uk/"
card,"http://www.ashutosh.com/test/"
elog,"http://eulersharp.sourceforge.net/2003/03swap/log-rules#"
metalex,"http://www.metalex.eu/schema/1.0#"
ass,"http://uptheasset.org/ontology#"
georss,"http://www.georss.org/georss/"
aair,"http://xmlns.notu.be/aair#"
humanbody,"http://eulersharp.sourceforge.net/2003/03swap/humanBody#"
